gene	name	baseMean	log2_FC	lfcSE	stat	pvalue	padj	minus_log10_pvalue
YNL137C	NAM9	3565.526831	0.030169667	0.077680999	-0.388378975	0.697735601	0.999020118	0.000425766
YNL138W	SRV2	2228.567596	0.062715013	0.17786598	-0.352597015	0.724390576	0.999020118	0.000425766
YNL139C	THO2	2102.692227	-0.258667169	0.092116385	2.808047332	0.00498429	0.287563253	0.541266611
YNL141W	AAH1	8843.937192	-0.039183437	0.312356779	0.125444491	0.900171667	0.999020118	0.000425766
YNL142W	MEP2	106329.7875	-0.104885025	0.151116622	0.694066767	0.487640339	0.999020118	0.000425766
YNL144C	YNL144C	4944.682917	-0.779995081	0.268442115	2.905636028	0.003665075	0.260924582	0.583485003
YNL149C	PGA2	3912.236164	0.130646641	0.156795379	-0.833230178	0.404714926	0.999020118	0.000425766
YNL154C	YCK2	6202.045498	0.105669451	0.109616975	-0.963988025	0.33505193	0.999020118	0.000425766
YNL155W	CUZ1	7209.269672	0.055821453	0.155778746	-0.358338053	0.720090344	0.999020118	0.000425766
YNL156C	NSG2	9931.070346	-0.068875645	0.103770366	0.663731356	0.506862267	0.999020118	0.000425766
YNL157W	IGO1	5214.716782	-0.215339733	0.094341044	2.282566781	0.0224559	0.536214803	0.270661201
YNL159C	ASI2	2146.223248	0.011294211	0.136201444	-0.082922846	0.933912888	0.999020118	0.000425766
YNL160W	YGP1	164532.219	-0.102472555	0.150439021	0.681156753	0.495772309	0.999020118	0.000425766
YNL161W	CBK1	3860.891194	0.038199361	0.086187737	-0.443211086	0.657613061	0.999020118	0.000425766
YNL162W	RPL42A	3607.955171	0.243718659	0.216844435	-1.123933194	0.261041368	0.999020118	0.000425766
YNL163C	RIA1	4096.318816	0.081533208	0.177486672	-0.459376511	0.645963813	0.999020118	0.000425766
YNL164C	IBD2	2113.401772	0.028806464	0.086565795	-0.332769583	0.73930822	0.999020118	0.000425766
YNL165W	YNL165W	2019.196558	-0.228384446	0.151736265	1.505140817	0.132287877	0.936945704	0.028285576
YNL167C	SKO1	5113.546621	-0.120796021	0.129538484	0.932510692	0.351072664	0.999020118	0.000425766
YNL169C	PSD1	2472.580396	0.004476691	0.147912561	-0.030265795	0.975855076	0.999020118	0.000425766
YNL173C	MDG1	5789.861957	-0.438648305	0.279969139	1.566773775	0.117167579	0.936464054	0.028508888
YNL175C	NOP13	2566.127616	0.097377717	0.174564971	-0.5578308	0.576959928	0.999020118	0.000425766
YNL176C	TDA7	6364.76035	0.06169228	0.068562533	-0.899795819	0.36822892	0.999020118	0.000425766
YNL177C	MRPL22	2864.345732	0.032078461	0.08744138	-0.366856753	0.713725872	0.999020118	0.000425766
YNL178W	RPS3	10636.62357	0.233076693	0.26798907	-0.869724621	0.384450914	0.999020118	0.000425766
YNL180C	RHO5	5934.625859	0.266452662	0.171103003	-1.557264668	0.11940766	0.936464054	0.028508888
YNL181W	PBR1	1976.805164	-0.073061357	0.147362903	0.495792057	0.62004113	0.999020118	0.000425766
YNL182C	IPI3	2013.232231	0.074129372	0.201943147	-0.367080402	0.713559045	0.999020118	0.000425766
YNL183C	NPR1	6514.644673	0.045920599	0.107511524	-0.427122573	0.669290053	0.999020118	0.000425766
YNL186W	UBP10	6556.266426	0.052262776	0.127929686	-0.40852735	0.682886555	0.999020118	0.000425766
YNL189W	SRP1	6490.349549	-0.025577139	0.128627283	0.198846921	0.842382492	0.999020118	0.000425766
YNL190W	YNL190W	20482.35678	-0.122290642	0.134756853	0.907491078	0.364147166	0.999020118	0.000425766
YNL191W	DUG3	4140.447167	0.167943844	0.142211038	-1.180948026	0.237623371	0.999020118	0.000425766
YNL192W	CHS1	10852.03285	-0.503231827	0.171870845	2.927965051	0.003411884	0.257521312	0.589186824
YNL193W	YNL193W	2301.515908	-0.122440641	0.208703777	0.586671895	0.557424087	0.999020118	0.000425766
YNL194C	YNL194C	10516.75114	-0.761628052	0.263380313	2.891742533	0.003831118	0.261219245	0.58299483
YNL195C	YNL195C	3991.398338	-0.30985415	0.24302846	1.274970634	0.202319636	0.999020118	0.000425766
YNL197C	WHI3	3181.407431	0.011492682	0.147783213	-0.077767166	0.938013265	0.999020118	0.000425766
YNL199C	GCR2	3482.585365	-0.209242995	0.081526028	2.566579043	0.010270721	0.37730793	0.423304067
YNL200C	NNR1	6225.121358	-0.075278245	0.245133041	0.307091386	0.758773814	0.999020118	0.000425766
YNL201C	PSY2	4689.831841	0.016160492	0.193145553	-0.08367002	0.933318794	0.999020118	0.000425766
YNL206C	RTT106	2593.908334	0.070675271	0.088913426	-0.794877384	0.426684831	0.999020118	0.000425766
YNL207W	RIO2	2910.564896	0.093064638	0.10558889	-0.881386656	0.378108578	0.999020118	0.000425766
YNL208W	YNL208W	40363.01073	-0.321772606	0.157951057	2.03716653	0.041633357	0.724897455	0.139723425
YNL209W	SSB2	12972.19531	-0.125034157	0.262188722	0.476886098	0.633443232	0.999020118	0.000425766
YNL212W	VID27	4020.630881	0.070865468	0.17397218	-0.40733793	0.683759808	0.999020118	0.000425766
YNL213C	RRG9	2242.760325	0.133712442	0.119621158	-1.117799259	0.263652738	0.999020118	0.000425766
YNL215W	IES2	2782.703578	-0.147015019	0.136908262	1.073821375	0.282902748	0.999020118	0.000425766
YNL216W	RAP1	2969.783679	-0.247532136	0.17053202	1.451528784	0.146632673	0.946280151	0.02398027
YNL217W	PPN2	3539.68878	-0.426289782	0.170872075	2.494789056	0.012603203	0.405120262	0.392416035
YNL219C	ALG9	2596.689067	-0.040053537	0.09006516	0.444717325	0.656524047	0.999020118	0.000425766
YNL220W	ADE12	9246.193724	-0.054862659	0.172684854	0.317703941	0.750709521	0.999020118	0.000425766
YNL221C	POP1	7594.339474	0.184759314	0.155127054	-1.191019293	0.233646011	0.999020118	0.000425766
YNL224C	SQS1	2296.349366	-0.023889542	0.102054867	0.234085278	0.814918775	0.999020118	0.000425766
YNL227C	JJJ1	2818.921963	-0.039221346	0.089966652	0.435954272	0.662869908	0.999020118	0.000425766
YNL229C	URE2	7587.348575	0.07584033	0.133412308	-0.568465765	0.569718746	0.999020118	0.000425766
YNL231C	PDR16	5518.690981	0.155356995	0.195635659	-0.794113897	0.427129128	0.999020118	0.000425766
YNL232W	CSL4	4215.214764	0.121187659	0.111956077	-1.082457176	0.279049434	0.999020118	0.000425766
YNL234W	YNL234W	9286.929564	-0.030686672	0.177545324	0.172838525	0.862778354	0.999020118	0.000425766
YNL236W	SIN4	2092.93348	-0.00563278	0.103491194	0.054427622	0.956594472	0.999020118	0.000425766
YNL238W	KEX2	5148.220744	0.116710577	0.076775554	-1.520152857	0.128472563	0.936945704	0.028285576
YNL239W	LAP3	7619.364942	0.004072751	0.151957302	-0.026801941	0.978617705	0.999020118	0.000425766
YNL240C	NAR1	8351.415095	-0.030961381	0.092615439	0.334300427	0.738152868	0.999020118	0.000425766
YNL241C	ZWF1	15227.38412	0.144273698	0.15029382	-0.959944313	0.337083242	0.999020118	0.000425766
YNL242W	ATG2	2356.303182	0.149015196	0.164642927	-0.905081069	0.365422441	0.999020118	0.000425766
YNL243W	SLA2	5719.656847	0.165059311	0.101780072	-1.621725232	0.104862194	0.922270698	0.035141589
YNL244C	SUI1	10495.97402	-0.016205617	0.097003262	0.167062601	0.867320793	0.999020118	0.000425766
YNL247W	CRS1	4491.64638	-0.015987309	0.13617254	0.117404791	0.906539288	0.999020118	0.000425766
YNL248C	RPA49	2490.804139	0.346731181	0.200087803	-1.732895143	0.083114308	0.887703293	0.051732169
YNL251C	NRD1	4638.612841	0.00393849	0.157857159	-0.024949709	0.980095077	0.999020118	0.000425766
YNL254C	RTC4	2246.137849	-0.092265543	0.145338453	0.634832291	0.525537801	0.999020118	0.000425766
YNL255C	GIS2	5214.693951	0.145641799	0.126105729	-1.154918185	0.248123932	0.999020118	0.000425766
YNL256W	FOL1	2544.973315	-0.083148803	0.122977034	0.676132771	0.498956352	0.999020118	0.000425766
YNL258C	DSL1	2990.504284	-0.033757031	0.105780653	0.319122925	0.7496333	0.999020118	0.000425766
YNL262W	POL2	2871.121564	0.071120363	0.174156417	-0.408370612	0.683001605	0.999020118	0.000425766
YNL263C	YIF1	2060.653481	0.043694275	0.153680607	-0.28431873	0.776166134	0.999020118	0.000425766
YNL264C	PDR17	3175.48909	0.147972144	0.194004024	-0.762727192	0.44562611	0.999020118	0.000425766
YNL267W	PIK1	3310.825115	0.014151906	0.084689283	-0.167103859	0.86728833	0.999020118	0.000425766
YNL268W	LYP1	12044.43871	0.056128043	0.152827908	-0.367263045	0.713422817	0.999020118	0.000425766
YNL271C	BNI1	5271.19858	0.293431691	0.157828426	-1.859181509	0.063001415	0.810052807	0.091486669
YNL274C	GOR1	3679.777828	0.045458143	0.216542581	-0.20992704	0.833724618	0.999020118	0.000425766
YNL277W	MET2	13934.5796	-0.195386564	0.113491826	1.721591512	0.085143542	0.89403978	0.048643157
YNL280C	ERG24	3138.293631	0.03736085	0.117906324	-0.316868926	0.751343061	0.999020118	0.000425766
YNL281W	HCH1	2875.465045	0.123092076	0.183987248	-0.669025037	0.503479507	0.999020118	0.000425766
YNL284C	MRPL10	2516.799072	0.081375056	0.127675025	-0.6373608	0.523889856	0.999020118	0.000425766
YNL287W	SEC21	4560.362102	-0.018466141	0.113460949	0.162753277	0.870712697	0.999020118	0.000425766
YNL288W	CAF40	2615.139943	-0.044935254	0.091033702	0.493611185	0.6215808	0.999020118	0.000425766
YNL293W	MSB3	2753.839348	0.115809539	0.156971346	-0.737775028	0.460651171	0.999020118	0.000425766
YNL294C	RIM21	4355.818753	-0.049512727	0.130190733	0.380309148	0.703715946	0.999020118	0.000425766
YNL295W	MRX6	2903.707663	-0.178412716	0.118414918	1.506674324	0.131894156	0.936945704	0.028285576
YNL297C	MON2	2825.681891	-0.075619832	0.108601941	0.696302767	0.486239241	0.999020118	0.000425766
YNL298W	CLA4	2822.075807	-0.083984168	0.123421211	0.680467865	0.496208263	0.999020118	0.000425766
YNL299W	TRF5	2095.458152	0.306734921	0.128497631	-2.387086205	0.016982509	0.475717528	0.322650847
YNL302C	RPS19B	5046.650896	0.255144529	0.239505856	-1.065295576	0.286742194	0.999020118	0.000425766
YNL305C	BXI1	5376.989517	0.032445892	0.152981279	-0.212090605	0.832036349	0.999020118	0.000425766
YNL306W	MRPS18	3852.912212	0.091002622	0.081153053	-1.121370277	0.262130283	0.999020118	0.000425766
YNL307C	MCK1	5027.35199	-0.142206791	0.124351763	1.143584838	0.252795853	0.999020118	0.000425766
YNL308C	KRI1	6272.04199	-0.080411776	0.12026081	0.66864489	0.50372203	0.999020118	0.000425766
YNL311C	SKP2	6665.287736	-0.032952581	0.135211434	0.243711498	0.807454268	0.999020118	0.000425766
YNL313C	EMW1	2610.202834	0.092703038	0.152110517	-0.609445287	0.542229328	0.999020118	0.000425766
YNL314W	DAL82	2754.391472	0.083775986	0.108456021	-0.772442003	0.439852684	0.999020118	0.000425766
YNL315C	ATP11	3334.84971	-0.016610344	0.072612411	0.228753511	0.819060502	0.999020118	0.000425766
YNL321W	VNX1	4107.8563	-0.184532057	0.136368707	1.353184769	0.17599661	0.988834734	0.004876287
YNL322C	KRE1	14083.29224	-0.070212929	0.105727362	0.664094214	0.506630013	0.999020118	0.000425766
YNL323W	LEM3	2433.381942	-0.001482152	0.078025393	0.018995768	0.984844481	0.999020118	0.000425766
YNL329C	PEX6	2012.82952	-0.055545557	0.148234137	0.374715013	0.707872426	0.999020118	0.000425766
YNL330C	RPD3	3503.02209	-0.044960026	0.097218204	0.462465093	0.643747829	0.999020118	0.000425766
YNL331C	AAD14	5732.493535	0.156022323	0.121493191	-1.284206311	0.199069777	0.999020118	0.000425766
YNL332W	THI12	2197.58115	-0.23574327	0.156264811	1.508613921	0.131397475	0.936945704	0.028285576
YNL336W	COS1	2309.174811	-0.113994721	0.128257265	0.888797379	0.374111984	0.999020118	0.000425766
YNR001C	CIT1	8069.42617	-0.560977965	0.187470832	2.99234797	0.002768405	0.22944111	0.639328765
YNR002C	ATO2	4254.83935	-0.371388491	0.283473776	1.3101335	0.190150677	0.999020118	0.000425766
YNR006W	VPS27	4993.671091	-0.248154595	0.124332366	1.995896985	0.045945137	0.746037523	0.127239328
YNR007C	ATG3	2386.645798	-0.123686061	0.151320019	0.817380689	0.413710908	0.999020118	0.000425766
YNR011C	PRP2	2208.361088	-0.032941653	0.113411737	0.290460708	0.771463806	0.999020118	0.000425766
YNR012W	URK1	2663.932609	-0.003353584	0.154841017	0.021658242	0.982720574	0.999020118	0.000425766
YNR013C	PHO91	3106.09962	0.047772142	0.202928879	-0.235413225	0.813888022	0.999020118	0.000425766
YNR014W	YNR014W	18624.53377	-0.082197674	0.303576762	0.270764053	0.786572509	0.999020118	0.000425766
YNR016C	ACC1	14753.31606	-0.213384484	0.322601709	0.661448709	0.508324597	0.999020118	0.000425766
YNR017W	TIM23	4355.37466	0.048945454	0.228629994	-0.21408151	0.830483495	0.999020118	0.000425766
YNR018W	RCF2	7274.592356	-0.003093797	0.227060016	0.013625458	0.989128794	0.999020118	0.000425766
YNR019W	ARE2	3474.545675	-0.383515578	0.185228243	2.070502704	0.038405293	0.704627351	0.152040503
YNR021W	YNR021W	1974.6586	0.038510725	0.1327889	-0.290014641	0.771805037	0.999020118	0.000425766
YNR026C	SEC12	2071.023218	0.21269161	0.166943734	-1.274031707	0.202652179	0.999020118	0.000425766
YNR027W	BUD17	2159.53512	0.299380129	0.159023706	-1.882613206	0.059752805	0.805495363	0.093936955
YNR031C	SSK2	2105.372464	-0.051506609	0.140034326	0.367814171	0.713011802	0.999020118	0.000425766
YNR033W	ABZ1	4257.256136	-0.475231849	0.282392211	1.682878744	0.092398567	0.903772746	0.043940759
YNR034W	SOL1	3222.770309	0.012171699	0.223811163	-0.054383787	0.956629396	0.999020118	0.000425766
YNR034W-A	EGO4	11955.32774	0.081258727	0.20265663	-0.400967524	0.688444034	0.999020118	0.000425766
YNR035C	ARC35	3394.443922	-0.181093424	0.123371809	1.467867141	0.142140315	0.944682057	0.024714334
YNR036C	MRPS12	5202.838084	0.093947258	0.12458434	-0.754085614	0.450797815	0.999020118	0.000425766
YNR038W	DBP6	2687.671223	-0.001802551	0.178911508	0.010075096	0.991961373	0.999020118	0.000425766
YNR039C	ZRG17	4224.744815	0.094671291	0.110273057	-0.858516971	0.390607063	0.999020118	0.000425766
YNR043W	MVD1	2970.509649	-0.167709644	0.158705922	1.056732112	0.290633865	0.999020118	0.000425766
YNR045W	PET494	3058.955808	-0.109288525	0.122153351	0.89468299	0.370956574	0.999020118	0.000425766
YNR047W	FPK1	2467.267272	-0.205157062	0.156124545	1.314060268	0.188825924	0.999020118	0.000425766
YNR050C	LYS9	5559.174229	-0.016521138	0.083960492	0.196772766	0.844005364	0.999020118	0.000425766
YNR051C	BRE5	4788.695499	-0.11014547	0.132748456	0.829730703	0.406691058	0.999020118	0.000425766
YNR052C	POP2	3446.075843	0.067041449	0.086027086	-0.779306285	0.435799313	0.999020118	0.000425766
YNR053C	NOG2	4425.931754	0.229090025	0.240289313	-0.953392484	0.340391248	0.999020118	0.000425766
YNR055C	HOL1	5608.858639	0.107210207	0.105097509	-1.020102268	0.307679961	0.999020118	0.000425766
YNR056C	BIO5	9390.978784	-0.054690723	0.324493908	0.168541602	0.866157218	0.999020118	0.000425766
YNR057C	BIO4	3094.528061	-0.160419121	0.313978188	0.510924413	0.609403986	0.999020118	0.000425766
YNR058W	BIO3	11836.88924	0.024790368	0.32537141	-0.076190985	0.939267155	0.999020118	0.000425766
YNR065C	YNR065C	3740.770829	0.139990102	0.137621372	-1.017211933	0.30905262	0.999020118	0.000425766
YNR068C	YNR068C	5216.690698	0.198849594	0.190877706	-1.041764377	0.297520934	0.999020118	0.000425766
YNR069C	BSC5	5262.914578	0.148481526	0.193867691	-0.765891032	0.443741143	0.999020118	0.000425766
YNR074C	AIF1	2101.482965	0.018674575	0.154323841	-0.121009011	0.903683898	0.999020118	0.000425766
YOL002C	IZH2	8057.875803	-0.221279825	0.25841677	0.8562905	0.391837115	0.999020118	0.000425766
YOL004W	SIN3	3278.134722	-0.022215961	0.099064615	0.224257281	0.822557114	0.999020118	0.000425766
YOL006C	TOP1	3713.229918	0.051780348	0.156340345	-0.331202725	0.740491362	0.999020118	0.000425766
YOL010W	RCL1	2563.179654	0.192161929	0.141813503	-1.355032664	0.17540715	0.988834734	0.004876287
YOL011W	PLB3	7996.42928	-0.509025185	0.211028003	2.412121508	0.015859995	0.457068648	0.340018568
YOL013C	HRD1	2547.299098	-0.052470599	0.1137969	0.461089882	0.64473412	0.999020118	0.000425766
YOL016C	CMK2	12926.08946	-0.814194913	0.229938579	3.540923482	0.000398729	0.102534746	0.989128939
YOL018C	TLG2	2151.433419	-0.087823597	0.102435422	0.857355738	0.391248313	0.999020118	0.000425766
YOL020W	TAT2	2555.212201	-0.053580242	0.233883298	0.229089647	0.81879924	0.999020118	0.000425766
YOL021C	DIS3	2705.541577	-0.003153027	0.176125373	0.017902176	0.985716893	0.999020118	0.000425766
YOL022C	TSR4	2005.185602	0.143614328	0.108123746	-1.328240399	0.184098702	0.999020118	0.000425766
YOL025W	LAG2	2423.627651	-0.165762644	0.1094673	1.514266302	0.129958312	0.936945704	0.028285576
YOL027C	MDM38	11625.4364	-0.068881381	0.107295971	0.64197546	0.520889117	0.999020118	0.000425766
YOL030W	GAS5	12046.02677	-0.111955222	0.13396899	0.835680125	0.403334879	0.999020118	0.000425766
YOL036W	YOL036W	8275.288001	-0.033832315	0.080755019	0.418949993	0.67525268	0.999020118	0.000425766
YOL038W	PRE6	3559.563973	-0.001932777	0.084011457	0.023006108	0.981645401	0.999020118	0.000425766
YOL039W	RPP2A	4341.39423	0.260134751	0.25845271	-1.00650812	0.314171207	0.999020118	0.000425766
YOL040C	RPS15	12250.95889	0.184399083	0.208724317	-0.883457595	0.376989084	0.999020118	0.000425766
YOL041C	NOP12	2853.443828	0.258885221	0.168366663	-1.537627561	0.124139705	0.936945704	0.028285576
YOL043C	NTG2	2044.040854	0.047377587	0.083855716	-0.564989355	0.572081005	0.999020118	0.000425766
YOL044W	PEX15	2755.781025	-0.034736088	0.144454611	0.240463686	0.809970812	0.999020118	0.000425766
YOL045W	PSK2	4367.05531	0.043561392	0.079121218	-0.550565229	0.58193175	0.999020118	0.000425766
YOL049W	GSH2	2328.002905	0.163204431	0.165673013	-0.985099675	0.324575113	0.999020118	0.000425766
YOL051W	GAL11	7428.642345	0.019408629	0.094719428	-0.204906525	0.837645157	0.999020118	0.000425766
YOL052C	SPE2	2067.741604	-0.123783788	0.220835314	0.560525332	0.575121166	0.999020118	0.000425766
YOL052C-A	DDR2	36097.75783	-0.014756358	0.215891318	0.068350863	0.945506336	0.999020118	0.000425766
YOL055C	THI20	12623.05403	0.278611051	0.157362695	-1.770502545	0.076643461	0.845607556	0.072831145
YOL057W	YOL057W	2027.271145	-0.007055738	0.089262427	0.079044879	0.936996926	0.999020118	0.000425766
YOL058W	ARG1	41117.68023	0.10610397	0.160310837	-0.661863992	0.50805839	0.999020118	0.000425766
YOL059W	GPD2	11616.73723	0.023812564	0.133405178	-0.178498047	0.858331855	0.999020118	0.000425766
YOL060C	MAM3	5125.212029	0.18217493	0.152159283	-1.197264648	0.231203419	0.999020118	0.000425766
YOL061W	PRS5	4959.501947	0.037846163	0.10658472	-0.355080571	0.722529232	0.999020118	0.000425766
YOL062C	APM4	3721.734166	0.024998347	0.086617734	-0.288605414	0.772883352	0.999020118	0.000425766
YOL063C	CRT10	2404.062812	-0.024336761	0.090768969	0.268117631	0.788608775	0.999020118	0.000425766
YOL064C	MET22	10627.52507	0.280592082	0.195780645	-1.433196227	0.151801768	0.946778561	0.023751585
YOL068C	HST1	6095.012905	-0.061126002	0.090389293	0.67625268	0.498880231	0.999020118	0.000425766
YOL073C	DSC2	2451.56033	0.030947073	0.164752118	-0.187840213	0.851001912	0.999020118	0.000425766
YOL075C	YOL075C	2594.743222	-0.031289418	0.107796473	0.290263841	0.771614399	0.999020118	0.000425766
YOL077C	BRX1	3124.112638	0.133555789	0.178955764	-0.746306159	0.455482492	0.999020118	0.000425766
YOL077W-A	ATP19	2583.3406	0.095059939	0.137188981	-0.692912347	0.488364561	0.999020118	0.000425766
YOL078W	AVO1	2437.798838	-0.158441701	0.118460082	1.337511321	0.181055789	0.998200431	0.000782247
YOL081W	IRA2	6724.506782	-0.015223559	0.096899263	0.157107063	0.875160471	0.999020118	0.000425766
YOL082W	ATG19	5240.921034	0.135019336	0.135102424	-0.999384995	0.317608226	0.999020118	0.000425766
YOL083W	ATG34	2429.974001	-0.210523214	0.179755069	1.171167054	0.241531635	0.999020118	0.000425766
YOL084W	PHM7	3715.379318	-0.978657943	0.372405554	2.627935949	0.008590469	0.350218751	0.455660605
YOL086C	ADH1	91277.14711	-0.140219523	0.205708346	0.681642363	0.495465121	0.999020118	0.000425766
YOL087C	DUF1	5104.908579	-0.024450096	0.125864498	0.194257287	0.845974429	0.999020118	0.000425766
YOL089C	HAL9	2839.448957	-0.076018509	0.15554821	0.488713491	0.625044551	0.999020118	0.000425766
YOL092W	YPQ1	4356.508365	0.040154028	0.105800168	-0.379527077	0.704296501	0.999020118	0.000425766
YOL097C	WRS1	4006.646037	0.305053502	0.133957245	-2.277245265	0.022771583	0.539896479	0.267689505
YOL098C	SDD3	3700.30853	-0.012545771	0.139461868	0.089958434	0.928320246	0.999020118	0.000425766
YOL100W	PKH2	4768.028293	-0.110381156	0.128599848	0.858330374	0.390710062	0.999020118	0.000425766
YOL101C	IZH4	3646.501777	-0.198355195	0.367398601	0.539890992	0.58927221	0.999020118	0.000425766
YOL103W	ITR2	3244.24455	-0.005630376	0.091269222	0.061689758	0.950809896	0.999020118	0.000425766
YOL109W	ZEO1	12925.56628	-0.217931655	0.152284532	1.431082009	0.152406713	0.946818413	0.023733305
YOL111C	MDY2	2166.735465	0.024334102	0.119615447	-0.203436115	0.838794174	0.999020118	0.000425766
YOL112W	MSB4	2730.734997	0.152756678	0.154001942	-0.99191397	0.321239494	0.999020118	0.000425766
YOL119C	MCH4	16740.48398	0.121282904	0.184155051	-0.658591244	0.510158287	0.999020118	0.000425766
YOL120C	RPL18A	5570.224845	0.304749578	0.229296864	-1.329061255	0.183827762	0.999020118	0.000425766
YOL121C	RPS19A	4068.388553	0.269279994	0.223668467	-1.203924706	0.228618682	0.999020118	0.000425766
YOL122C	SMF1	2512.016189	0.119785389	0.148286982	-0.807794368	0.419208968	0.999020118	0.000425766
YOL123W	HRP1	2599.298307	-0.166086222	0.258631558	0.642173073	0.520760814	0.999020118	0.000425766
YOL124C	TRM11	2827.834172	0.318017152	0.228133885	-1.393993496	0.163319569	0.971081233	0.012744439
YOL125W	TRM13	2339.160956	-0.011649716	0.167072277	0.069728603	0.944409675	0.999020118	0.000425766
YOL126C	MDH2	4307.724017	0.022614148	0.218924393	-0.103296613	0.917727564	0.999020118	0.000425766
YOL127W	RPL25	8417.960041	0.11997998	0.237327977	-0.505545035	0.613176076	0.999020118	0.000425766
YOL128C	YGK3	2085.393715	-0.008970149	0.211744632	0.042363054	0.966209281	0.999020118	0.000425766
YOL129W	VPS68	4940.92188	-0.146606284	0.11936161	1.228253242	0.219351917	0.999020118	0.000425766
YOL130W	ALR1	4274.763578	-0.429754633	0.215866019	1.990839668	0.046498517	0.746037523	0.127239328
YOL133W	HRT1	3080.758529	0.066270659	0.0983474	-0.673842514	0.500411443	0.999020118	0.000425766
YOL136C	PFK27	12498.5451	0.055782531	0.20974067	-0.265959533	0.790270375	0.999020118	0.000425766
YOL138C	RTC1	3093.089473	-0.041599169	0.08282405	0.502259536	0.615484969	0.999020118	0.000425766
YOL139C	CDC33	4468.354201	0.010323952	0.153085426	-0.067439154	0.9462321	0.999020118	0.000425766
YOL140W	ARG8	3709.667251	0.296890895	0.139811979	-2.123501127	0.033711881	0.674843226	0.170797107
YOL143C	RIB4	5181.486877	0.05464987	0.144131968	-0.379165499	0.70456497	0.999020118	0.000425766
YOL145C	CTR9	3804.544115	-0.029141067	0.099603831	0.292569738	0.769851047	0.999020118	0.000425766
YOL151W	GRE2	8538.234148	0.155326321	0.291321633	-0.533178121	0.593910285	0.999020118	0.000425766
YOL164W	BDS1	2971.950041	-0.122770197	0.118042721	1.040048858	0.298317202	0.999020118	0.000425766
YOR001W	RRP6	3097.200321	-0.116596214	0.092164295	1.265090927	0.205838735	0.999020118	0.000425766
YOR002W	ALG6	3220.617118	0.000658581	0.114344695	-0.005759607	0.995404524	0.999590665	0.000177809
YOR003W	YSP3	3302.343236	0.097211405	0.15408199	-0.630906991	0.52810134	0.999020118	0.000425766
YOR005C	DNL4	2597.558469	-0.011973618	0.082428462	0.145260719	0.884505028	0.999020118	0.000425766
YOR007C	SGT2	17407.84814	0.088239039	0.116269248	-0.75891984	0.44790051	0.999020118	0.000425766
YOR008C	SLG1	9053.711922	-0.071575708	0.104423009	0.685440013	0.493066302	0.999020118	0.000425766
YOR009W	TIR4	3918.076376	0.046155347	0.364057497	-0.126780378	0.899114226	0.999020118	0.000425766
YOR011W	AUS1	2986.510415	0.096736629	0.322727722	-0.299746883	0.764370234	0.999020118	0.000425766
YOR014W	RTS1	6283.745141	0.012404035	0.095372629	-0.13005865	0.896520025	0.999020118	0.000425766
YOR016C	ERP4	2442.530711	0.082626064	0.101839355	-0.811337266	0.417172015	0.999020118	0.000425766
YOR020C	HSP10	3826.827153	0.059683166	0.120676179	-0.494572886	0.620901645	0.999020118	0.000425766
YOR020W-A	MCO10	2924.881883	0.034651634	0.134561099	-0.257515982	0.796780479	0.999020118	0.000425766
YOR021C	SFM1	2427.888283	-0.06795043	0.088056413	0.771669294	0.440310322	0.999020118	0.000425766
YOR023C	AHC1	5950.861931	-0.178001469	0.110623852	1.609069528	0.107601139	0.924705935	0.033996355
YOR027W	STI1	8521.386799	0.142565199	0.200040493	-0.712681704	0.476042741	0.999020118	0.000425766
YOR028C	CIN5	13423.09803	-0.469897902	0.316961678	1.482506989	0.138205445	0.941756255	0.026061487
YOR030W	DFG16	3364.267055	-0.142909723	0.12791414	1.117231632	0.263895299	0.999020118	0.000425766
YOR032C	HMS1	4646.133851	-0.310748058	0.291580464	1.065736893	0.286542595	0.999020118	0.000425766
YOR034C	AKR2	3242.479053	-0.097094309	0.1575098	0.616433449	0.537608483	0.999020118	0.000425766
YOR035C	SHE4	3371.857386	-0.457502799	0.141098312	3.242439912	0.001185109	0.183094907	0.737323735
YOR036W	PEP12	5556.038594	-0.296504537	0.14796756	2.003848262	0.045086317	0.746037523	0.127239328
YOR039W	CKB2	3220.083178	0.190001641	0.116426689	-1.631942323	0.102691637	0.922270698	0.035141589
YOR040W	GLO4	3496.175405	0.014733287	0.106579723	-0.138237239	0.890052925	0.999020118	0.000425766
YOR042W	CUE5	4664.080962	-0.178932365	0.136322413	1.312567466	0.189328738	0.999020118	0.000425766
YOR043W	WHI2	6544.172288	0.09366205	0.079859041	-1.172842155	0.24085911	0.999020118	0.000425766
YOR044W	IRC23	5769.407482	-0.116338822	0.118945169	0.978087829	0.328030887	0.999020118	0.000425766
YOR046C	DBP5	2993.269299	0.093220148	0.120122628	-0.776041527	0.437724467	0.999020118	0.000425766
YOR047C	STD1	3647.680091	-0.17012662	0.119752134	1.420656266	0.155416712	0.949831937	0.022353232
YOR048C	RAT1	4430.138035	-0.103052603	0.11149714	0.924262305	0.355349763	0.999020118	0.000425766
YOR049C	RSB1	2118.654147	-0.467601329	0.250634077	1.865673395	0.062087074	0.807730043	0.092733763
YOR051C	ETT1	5436.371007	0.124655733	0.220901733	-0.564304007	0.572547255	0.999020118	0.000425766
YOR052C	TMC1	24233.71724	-0.2211139	0.140323043	1.575749036	0.115083652	0.936464054	0.028508888
